GEOID,adult_target,allocated_adults,ndvi_covered_adults,ndvi_population_coverage,tract_count
22001,42355.0,42354.999999999985,42354.999999999985,0.9999999999999997,12
22005,94364.0,94364.0,94364.0,1.0,14
22007,16412.0,16412.000000000015,16412.000000000015,1.0000000000000009,6
22015,97012.0,97011.99999999996,97001.30223773423,0.9998897274330416,22
22017,177857.0,177856.99999999994,177844.3695815643,0.999928985542117,63
22019,156293.0,156293.0,156293.0,1.0,42
22023,3967.0,3967.0000000000027,3967.0000000000027,1.0000000000000007,2
22031,20453.0,20453.000000000033,20453.000000000033,1.0000000000000016,7
22033,349987.0,349987.0,349987.0,1.0,91
22037,16030.0,16030.000000000011,16030.000000000011,1.0000000000000007,5
22043,17467.0,17466.999999999996,17466.999999999996,0.9999999999999998,5
22045,51468.0,51468.00000000001,51465.652607630254,0.9999543912262038,15
22047,23679.0,23678.99999999997,23678.99999999997,0.9999999999999988,7
22051,335494.0,335494.0,335493.6438109367,0.9999989383146546,124
22055,185780.0,185780.00000000003,185780.00000000003,1.0000000000000002,42
22057,74447.0,74446.99999999997,74446.66416390223,0.9999954889236937,23
22063,107980.0,107979.99999999999,107979.99999999999,0.9999999999999999,17
22067,19149.0,19149.000000000015,19149.000000000015,1.0000000000000007,8
22071,301614.0,301614.0,301614.0,1.0,172
22073,119617.0,119617.00000000003,119616.99895628214,0.9999999912745023,39
22075,17306.0,17306.00000000001,17306.00000000001,1.0000000000000007,8
22077,16039.0,16038.999999999969,16038.999999999969,0.9999999999999981,6
22079,96239.0,96239.00000000003,96238.99764608912,0.9999999755409877,32
22087,32576.0,32576.0,32576.0,1.0,17
22089,39239.0,39238.99999999999,39238.99999999999,0.9999999999999998,13
22091,8642.0,8641.999999999993,8641.999999999993,0.9999999999999991,2
22093,15366.0,15365.99999999999,15365.193947162048,0.9999475430926753,7
22095,31309.0,31309.000000000004,31309.000000000004,1.0000000000000002,11
22099,39132.0,39131.99999999997,39131.941990128355,0.999998517584799,11
22103,205274.0,205273.99999999994,205273.99999999994,0.9999999999999997,42
22105,102002.0,102002.00000000001,102002.00000000001,1.0000000000000002,20
22109,80194.0,80193.99999999997,80193.99999999997,0.9999999999999997,21
22111,16401.0,16401.000000000022,16401.000000000022,1.0000000000000013,6
22113,42586.0,42586.00000000004,42344.63654593665,0.9943323286041574,12
22121,21128.0,21127.999999999996,21127.999999999996,0.9999999999999998,5
22125,12870.0,12870.000000000011,12870.000000000011,1.0000000000000009,3
23001,88647.0,88646.99999999997,88646.99999999997,0.9999999999999997,28
23005,250163.0,250163.00000000006,250156.77267192627,0.9999751069179945,66
23019,126184.0,126184.00000000004,126184.00000000004,1.0000000000000004,46
23023,30435.0,30435.0,30434.999685473955,0.9999999896656466,8
23031,175891.0,175890.99999999994,175888.58184705197,0.9999862519802148,40
24001,55706.0,55706.000000000015,55706.000000000015,1.0000000000000002,23
24003,457051.0,457050.9999999998,457050.9999999998,0.9999999999999997,103
24005,663161.0,663160.9999999998,663158.7968268568,0.9999966777703405,211
24009,72005.0,72005.0,72005.0,1.0,18
24013,135952.0,135951.9999999999,135951.9999999999,0.9999999999999993,38
24015,80990.0,80989.99999999997,80989.4649878538,0.9999933940962317,19
24017,128233.0,128232.99999999996,128232.99999999996,0.9999999999999997,30
24021,214766.0,214765.9999999999,214765.9999999999,0.9999999999999996,61
24025,203719.0,203719.00000000006,203718.99991329527,0.9999999995743906,57
24027,253643.0,253642.99999999997,253642.99999999997,0.9999999999999999,55
24031,814883.0,814882.9999999999,814882.9999999999,0.9999999999999999,215
24033,743108.0,743108.0,743108.0,1.0,218
24035,40103.0,40102.99999999996,40102.99706164766,0.999999926729862,11
24037,86873.0,86872.99999999996,86872.99999999996,0.9999999999999994,17
24039,20374.0,20374.000000000033,20374.000000000033,1.0000000000000016,7
24043,121129.0,121129.00000000003,121129.00000000003,1.0000000000000002,32
24045,80682.0,80682.00000000003,80682.00000000003,1.0000000000000004,19
24047,44073.0,44072.999999999985,44072.999999999985,0.9999999999999997,15
24510,456699.0,456699.0,456699.0,1.0,199
25001,196898.0,196898.00000000006,196896.6017601721,0.9999928986590626,56
25003,107023.0,107022.99999999997,107022.99999999997,0.9999999999999998,39
25005,458549.0,458549.0000000002,458547.6945570529,0.9999971531004384,125
25009,637838.0,637837.9999999998,637835.7848676525,0.9999965271238974,162
25011,58943.0,58943.00000000004,58943.00000000004,1.0000000000000007,18
25013,365303.0,365303.0000000001,365303.0000000001,1.0000000000000002,103
25015,133246.0,133246.0,133246.0,1.0,36
25017,1304428.0,1304428.0,1304428.0,1.0,317
25021,574797.0,574797.0,574792.5899893765,0.9999923277076541,130
25023,420468.0,420467.99999999994,420466.28607748816,0.9999959237741949,100
25025,655678.0,655678.0,655511.3885381236,0.9997458943843222,196
25027,682295.0,682294.9999999998,682288.7910229927,0.9999908998644175,172
26017,82796.0,82796.00000000001,82793.14474538078,0.999965514582598,26
26021,120292.0,120291.99999999999,120291.99999999999,0.9999999999999999,48
26025,103027.0,103027.00000000001,103027.00000000001,1.0000000000000002,39
26027,41056.0,41055.999999999985,41055.999999999985,0.9999999999999997,11
26037,62172.0,62172.00000000001,62172.00000000001,1.0000000000000002,22
26045,86476.0,86476.00000000001,86474.45016293408,0.9999820778358629,28
26049,313660.0,313660.0000000001,313659.00040183024,0.9999968131155718,129
26065,226359.0,226358.99999999997,226358.99999999997,0.9999999999999999,78
26067,52534.0,52533.99999999998,52533.99999999998,0.9999999999999996,13
26075,126373.0,126373.00000000003,126373.00000000003,1.0000000000000002,38
26077,205174.0,205174.0,205173.53471514024,0.9999977322425855,57
26081,502551.0,502550.99999999994,502550.99999999994,0.9999999999999999,128
26087,70832.0,70832.00000000006,70832.00000000006,1.0000000000000009,24
26093,154983.0,154983.00000000003,154983.00000000003,1.0000000000000002,61
26099,694851.0,694851.0,694847.5725528,0.9999950673637945,213
26111,65936.0,65935.99999999994,65935.99999999994,0.9999999999999991,19
26115,122323.0,122323.0,122322.99407362657,0.9999999515514382,38
26117,53007.0,53007.00000000004,53007.00000000004,1.0000000000000007,13
26121,135566.0,135566.00000000003,135565.3700481849,0.9999953531725131,42
26125,1011540.0,1011540.0,1011538.8822856019,0.9999988950368763,337
26139,228953.0,228952.99999999997,228952.99999999997,0.9999999999999999,53
26145,148509.0,148508.99999999997,148508.99999999997,0.9999999999999998,56
26147,127249.0,127249.0,127249.0,1.0,49
26155,53864.0,53864.000000000015,53864.000000000015,1.0000000000000002,17
26161,300686.0,300686.0,300686.0,1.0,99
26163,1352595.0,1352595.0,1352593.4612202994,0.9999988623500008,601
27003,279615.0,279615.0,279615.0,1.0,83
27009,30888.0,30887.999999999985,30887.999999999985,0.9999999999999996,9
27013,55557.0,55557.00000000004,55557.00000000004,1.0000000000000007,16
27017,28441.0,28440.999999999956,28440.873256019026,0.9999955436172788,7
27019,80712.0,80711.99999999997,80693.70541849778,0.9997733350492836,19
27025,44467.0,44466.99999999999,44466.99999999999,0.9999999999999999,10
27027,49345.0,49344.999999999985,49344.999999999985,0.9999999999999997,13
27037,335288.0,335287.99999999994,335287.99999999994,0.9999999999999998,95
27039,15625.0,15624.999999999975,15624.999999999975,0.9999999999999983,5
27045,16112.0,16112.000000000007,16112.000000000007,1.0000000000000004,6
27053,992536.0,992536.0,992536.0,1.0,299
27055,14709.0,14709.000000000015,14709.000000000015,1.0000000000000009,5
27059,32185.0,32184.999999999993,32184.999999999993,0.9999999999999998,8
27075,8830.0,8829.999999999995,8829.673808706622,0.9999630587436719,3
27079,22211.0,22210.999999999978,22210.999744562,0.9999999884994822,6
27095,20616.0,20616.0,20616.0,1.0,7
27103,26916.0,26915.999999999978,26915.02455010487,0.999963759477815,7
27109,123866.0,123865.99999999999,123865.99999999999,0.9999999999999999,33
27119,23286.0,23286.000000000007,23286.000000000007,1.0000000000000002,10
27123,417993.0,417993.0,417993.0,1.0,136
27137,162534.0,162534.00000000006,162533.98855650518,0.9999999295932247,66
27139,112635.0,112634.99999999999,112634.99999999999,0.9999999999999999,21
27141,73388.0,73388.0,73388.0,1.0,11
27145,121789.0,121789.00000000013,121788.9940266836,0.999999950953564,29
27157,16773.0,16773.0,16773.0,1.0,6
27163,206480.0,206479.99999999997,206479.99999999997,0.9999999999999999,50
27171,105360.0,105359.99999999997,105359.93458762109,0.9999993791535791,17
28029,21675.0,21674.99999999998,21674.99999999998,0.9999999999999991,6
28031,13838.0,13838.000000000018,13838.000000000018,1.0000000000000013,4
28033,141087.0,141087.0,141087.0,1.0,33
28035,60243.0,60242.99999999997,60242.99999999997,0.9999999999999996,17
28045,37048.0,37048.00000000004,37047.12496606574,0.9999763810749768,7
28047,159530.0,159529.99999999997,159523.67187425902,0.9999603326913998,45
28049,169818.0,169818.00000000006,169818.00000000006,1.0000000000000004,64
28051,12400.0,12400.000000000013,12400.000000000013,1.000000000000001,5
28059,111178.0,111177.99999999997,111155.08052651856,0.9997938488416643,28
28073,49089.0,49088.99999999999,49088.99999999999,0.9999999999999999,8
28089,83284.0,83283.99999999994,83283.99999999994,0.9999999999999993,21
28093,26842.0,26842.00000000003,26842.00000000003,1.000000000000001,6
28111,8930.0,8929.999999999993,8929.999999999993,0.9999999999999992,3
28121,122477.0,122477.0000000001,122477.0000000001,1.0000000000000009,27
28127,19803.0,19802.999999999996,19802.999999999996,0.9999999999999998,5
28131,14531.0,14530.999999999978,14530.999999999978,0.9999999999999984,3
28137,21750.0,21750.000000000022,21750.000000000022,1.000000000000001,5
28143,6876.0,6875.999999999994,6874.260360693108,0.9997469983556003,2
28163,21016.0,21015.999999999967,21015.999999999967,0.9999999999999984,6
29003,14000.0,13999.999999999989,13999.999999999989,0.9999999999999992,4
29013,12355.0,12354.999999999982,12354.999999999982,0.9999999999999986,4
29017,8270.0,8270.000000000002,8270.000000000002,1.0000000000000002,3
29019,148102.0,148101.99999999994,148101.99999999994,0.9999999999999996,29
29021,65091.0,65090.99999999996,65090.99999999996,0.9999999999999994,25
29025,6784.0,6784.000000000009,6784.000000000009,1.0000000000000013,2
29027,35260.0,35259.99999999999,35259.99999999999,0.9999999999999998,8
29031,64547.0,64547.00000000002,64547.00000000002,1.0000000000000004,16
29037,83456.0,83456.0,83456.0,1.0,20
29043,68170.0,68169.99999999999,68169.99999999999,0.9999999999999998,14
29047,194751.0,194751.00000000006,194751.00000000006,1.0000000000000002,44
29049,16359.0,16358.999999999998,16358.999999999998,0.9999999999999999,4
29051,59825.0,59825.00000000004,59825.00000000004,1.0000000000000007,15
29053,13041.0,13041.000000000004,13041.000000000004,1.0000000000000002,5
29059,13169.0,13168.999999999947,13168.999999999947,0.999999999999996,3
29063,9071.0,9070.999999999984,9070.999999999984,0.9999999999999982,2
29071,81548.0,81548.00000000003,81548.00000000003,1.0000000000000004,17
29077,238041.0,238040.99999999988,238040.13685764308,0.9999963739760928,62
29089,7903.0,7903.0,7903.0,1.0,3
29095,548629.0,548628.9999999998,548628.9999999998,0.9999999999999996,195
29097,92879.0,92878.99999999999,92878.99999999999,0.9999999999999999,22
29099,176231.0,176231.00000000006,176209.28854538273,0.9998768011608783,42
29107,25371.0,25371.000000000015,25370.992659873365,0.9999997106883199,7
29113,46064.0,46063.99999999993,46063.99999999993,0.9999999999999984,7
29135,11473.0,11472.999999999995,11472.999999999995,0.9999999999999996,4
29145,45272.0,45272.00000000002,45272.00000000002,1.0000000000000004,12
29151,10286.0,10286.000000000024,10286.000000000024,1.0000000000000022,4
29165,83317.0,83316.99999999999,83316.99999999999,0.9999999999999998,19
29167,24568.0,24568.000000000106,24568.000000000106,1.0000000000000042,4
29177,17869.0,17869.000000000062,17869.000000000062,1.0000000000000036,4
29183,316288.0,316287.9999999999,316287.9999999999,0.9999999999999997,78
29189,776147.0,776146.9999999999,776146.9999999999,0.9999999999999999,199
29219,27907.0,27906.999999999975,27906.999999999975,0.9999999999999991,5
29225,28923.0,28922.999999999978,28922.999999999978,0.9999999999999992,8
29510,238700.0,238700.00000000003,238700.00000000003,1.0000000000000002,106
30009,8985.0,8984.999999999996,8984.999999999996,0.9999999999999996,5
30013,65601.0,65601.0,65601.0,1.0,22
30063,97567.0,97567.00000000001,97567.00000000001,1.0000000000000002,20
30095,7144.0,7144.000000000007,7143.61701400916,0.9999463905387962,3
30111,128498.0,128498.0,128498.0,1.0,32
31025,20600.0,20599.99999999999,20599.99999999999,0.9999999999999994,6
31043,15071.0,15070.999999999995,15070.999999999995,0.9999999999999997,4
31051,4170.0,4170.000000000002,4170.000000000002,1.0000000000000004,2
31055,436245.0,436245.0,436238.8128142576,0.9999858171767185,156
31079,45211.0,45210.999999999985,45210.999999999985,0.9999999999999997,14
31093,4844.0,4843.999999999991,4843.999999999991,0.9999999999999981,2
31109,250383.0,250383.0,250383.0,1.0,74
31121,5940.0,5939.999999999995,5939.999999999995,0.9999999999999992,3
31153,142235.0,142235.0,142235.0,1.0,43
31155,17088.0,17087.999999999996,17087.999999999996,0.9999999999999998,5
31159,13485.0,13485.000000000013,13485.000000000013,1.0000000000000009,4
31177,15900.0,15900.0,15900.0,1.0,5
32003,1776818.0,1776818.0000000005,1776770.525561941,0.9999732812037817,487
32029,3659.0,3658.999999999992,3658.999999999992,0.9999999999999978,1
32031,388530.0,388529.99999999994,388529.98756949545,0.9999999680063199,107
32510,46595.0,46595.0,46595.0,1.0,13
33011,340184.0,340184.00000000006,340184.00000000006,1.0000000000000002,85
33015,257607.0,257607.0,257564.1676555496,0.9998337298891319,64
33017,108122.0,108121.99999999999,108119.78779376725,0.9999795397214928,25
34001,217089.0,217089.0,217086.7281050198,0.9999895347300868,69
34003,753888.0,753888.0,753888.0,1.0,179
34005,368180.0,368180.0,368180.0,1.0,114
34007,404536.0,404536.0000000001,404536.0000000001,1.0000000000000002,127
34009,78717.0,78717.0,78702.44275089685,0.99981506854805,32
34011,115652.0,115652.0,115652.0,1.0,33
34013,651811.0,651811.0,651810.9999628447,0.9999999999429967,210
34015,239327.0,239327.0000000001,239325.1308420357,0.9999921899411086,63
34017,568180.0,568180.0,568171.5770489284,0.9999851755586757,165
34019,104600.0,104599.99999999991,104599.99999999991,0.9999999999999991,26
34021,299242.0,299242.0,299242.0,1.0,77
34023,675050.0,675049.9999999999,675045.2335940307,0.999992939180847,175
34025,508148.0,508148.0,508081.11500973895,0.999868374980791,142
34027,404214.0,404214.0,404214.0,1.0,100
34029,485435.0,485435.0,485435.0,1.0,123
34031,395435.0,395435.0,395404.49457988265,0.9999228560443123,100
34033,50752.0,50752.0,50752.0,1.0,24
34035,272106.0,272105.99999999994,272103.04482747224,0.9999891396274696,68
34037,116723.0,116723.00000000003,116722.64254693653,0.9999969375953028,41
34039,437773.0,437773.00000000006,437772.99910369754,0.9999999979525862,108
34041,88834.0,88834.0,88834.0,1.0,23
35001,535032.0,535032.0,535032.0,1.0,153
35013,169534.0,169534.00000000006,169534.00000000006,1.0000000000000004,41
35043,117926.0,117926.00000000007,117926.00000000007,1.0000000000000007,27
35045,90428.0,90428.0,90428.0,1.0,33
35049,129599.0,129599.0,129598.95140182223,0.9999996250111669,50
35057,12132.0,12131.999999999929,12131.999999999929,0.9999999999999941,4
35061,59681.0,59681.0,59681.0,1.0,18
36001,257941.0,257940.99999999997,257940.99999999997,0.9999999999999999,75
36005,1071887.0,1071887.0,1071841.3032806474,0.999957367969429,333
36007,159585.0,159585.0000000001,159577.06000901837,0.9999502460069454,55
36015,65273.0,65272.99999999995,65272.99999999995,0.9999999999999992,22
36027,241802.0,241801.99999999997,241801.99999999997,0.9999999999999999,78
36029,757491.0,757491.0,757490.9815127358,0.9999999755940807,235
36043,47596.0,47596.000000000044,47596.000000000044,1.0000000000000009,19
36045,88289.0,88289.00000000006,88283.00474621501,0.9999320951218726,24
36047,2051269.0,2051269.0,2051235.550838818,0.9999836934301732,749
36051,50507.0,50507.000000000044,50507.000000000044,1.0000000000000009,15
36053,55021.0,55021.00000000003,55021.00000000003,1.0000000000000004,16
36055,599082.0,599082.0,599082.0,1.0,190
36059,1087999.0,1087999.0,1087997.5552343111,0.999998672089139,279
36061,1398269.0,1398269.0000000002,1398269.0000000002,1.0000000000000002,281
36063,169105.0,169105.0000000001,169105.0000000001,1.0000000000000004,60
36065,180103.0,180102.99999999997,180102.99999999997,0.9999999999999999,71
36067,372016.0,372016.0,372016.0,1.0,140
36069,90503.0,90502.99999999996,90502.99999999996,0.9999999999999996,25
36071,300100.0,300100.0,300100.0,1.0,79
36073,32095.0,32095.00000000001,32095.00000000001,1.0000000000000004,10
36075,93525.0,93524.99999999996,93524.99999999996,0.9999999999999996,29
36079,78808.0,78807.99999999996,78807.99999999996,0.9999999999999994,19
36081,1869189.0,1869189.0,1869188.5385747491,0.9999997531414689,646
36083,129499.0,129498.99999999997,129498.99999999997,0.9999999999999998,42
36085,385391.0,385391.00000000006,385388.7029563227,0.999994039705968,108
36087,239203.0,239202.99999999997,239202.99999999997,0.9999999999999999,65
36091,191168.0,191167.9999999999,191167.9863342536,0.9999999285144668,50
36093,125159.0,125159.0,125159.0,1.0,43
36095,24734.0,24733.99999999999,24733.99999999999,0.9999999999999996,8
36103,1206356.0,1206356.0,1206354.3326358476,0.9999986178506574,322
36107,38265.0,38264.999999999985,38264.999999999985,0.9999999999999997,10
36109,87891.0,87890.99999999997,87890.99999999997,0.9999999999999997,23
36111,150473.0,150473.0,150473.0,1.0,47
36113,53954.0,53953.999999999985,53953.71895201365,0.9999947909703387,19
36115,49580.0,49579.99999999997,49579.99999999997,0.9999999999999994,17
36117,71797.0,71796.99999999994,71796.99999999994,0.9999999999999992,22
36119,782149.0,782149.0000000001,782147.0815858918,0.9999975472523672,221
36123,19011.0,19010.999999999945,19010.999999999945,0.9999999999999971,5
37001,135505.0,135505.0000000001,135505.0000000001,1.0000000000000007,36
37003,29301.0,29300.999999999993,29300.999999999993,0.9999999999999998,7
37007,17466.0,17465.99999999998,17465.99999999998,0.999999999999999,6
37019,124942.0,124942.00000000015,124941.16815430619,0.9999933421452049,32
37021,222651.0,222651.0,222605.99094402615,0.9997978492978974,56
37023,71558.0,71558.00000000001,71558.00000000001,1.0000000000000002,18
37025,172577.0,172577.0,172577.0,1.0,37
37027,64579.0,64578.99999999994,64578.99999999994,0.9999999999999991,17
37029,8135.0,8134.999999999992,8132.696623180598,0.9997168559533618,2
37035,126620.0,126619.99999999991,126619.99999999991,0.9999999999999993,31
37037,62905.0,62905.000000000015,62904.09765947032,0.9999856555038601,13
37049,79176.0,79176.0,79176.0,1.0,21
37051,252133.0,252133.0,252132.7657194392,0.999999070805643,67
37053,23058.0,23058.000000000004,23056.60782227967,0.9999396227894731,7
37057,133783.0,133783.00000000003,133755.06015165328,0.9997911554655918,34
37059,34376.0,34376.00000000004,34376.00000000004,1.000000000000001,7
37063,263055.0,263055.0,263055.0,1.0,59
37065,37593.0,37592.99999999997,37592.99999999997,0.9999999999999992,14
37067,298526.0,298526.0,298526.0,1.0,93
37069,56218.0,56217.999999999985,56217.999999999985,0.9999999999999998,12
37071,179258.0,179257.99999999997,179257.99999999997,0.9999999999999999,65
37073,8402.0,8402.00000000001,8402.00000000001,1.000000000000001,3
37077,48792.0,48792.00000000004,48792.00000000004,1.0000000000000007,13
37081,422662.0,422662.0,422661.93872547516,0.9999998550271261,118
37085,101512.0,101511.99999999997,101511.44052360038,0.9999944885688429,27
37087,51297.0,51296.99999999998,51291.73878686708,0.9998974362412437,15
37089,95109.0,95109.00000000003,95089.36441827231,0.9997935465441999,26
37093,38670.0,38670.00000000003,38670.00000000003,1.0000000000000007,8
37097,148652.0,148652.00000000003,148652.00000000003,1.0000000000000002,44
37101,169671.0,169670.99999999997,169669.28386938816,0.9999898855395923,25
37103,7545.0,7544.999999999995,7544.999999999995,0.9999999999999994,3
37109,71590.0,71590.00000000004,71590.00000000004,1.0000000000000007,18
37115,17846.0,17846.00000000003,17839.33726528477,0.9996266538879731,6
37119,870043.0,870043.0,870042.2940778413,0.9999991886353219,230
37127,74362.0,74361.99999999996,74361.99999999996,0.9999999999999994,18
37129,189042.0,189042.0,189041.9999841795,0.9999999999163123,43
37133,157766.0,157766.0,157765.11579820001,0.9999943954857194,31
37135,118781.0,118780.99999999996,118780.99999999996,0.9999999999999997,28
37137,10563.0,10563.000000000005,10562.999991526081,0.9999999991977735,4
37141,49206.0,49206.00000000004,49206.00000000004,1.0000000000000007,15
37145,31142.0,31141.999999999956,31141.999999999956,0.9999999999999986,7
37147,135229.0,135228.99999999997,135228.99999999997,0.9999999999999998,32
37151,112758.0,112758.0,112758.0,1.0,28
37157,72853.0,72852.99999999999,72852.99999999999,0.9999999999999998,21
37159,115387.0,115387.0,115387.0,1.0,30
37169,36522.0,36521.99999999999,36521.99999999999,0.9999999999999998,9
37179,181266.0,181266.00000000006,181266.00000000006,1.0000000000000002,41
37183,881746.0,881746.0,881716.3141145444,0.9999663328379652,185
37191,89701.0,89700.99999999997,89700.99999999997,0.9999999999999997,26
37197,29665.0,29664.99999999999,29664.99999999999,0.9999999999999997,7
38015,75733.0,75733.00000000001,75733.00000000001,1.0000000000000002,19
38017,146920.0,146920.00000000003,146919.88932655958,0.9999992467094989,33
38035,57308.0,57308.0,57307.3082474477,0.9999879292149036,18
38059,25566.0,25566.00000000003,25566.00000000003,1.000000000000001,5
38065,1345.0,1344.9999999999986,1344.9999999999986,0.999999999999999,1
39003,77692.0,77691.99999999999,77689.16502939418,0.9999635101348167,33
39013,53561.0,53561.00000000003,53561.00000000003,1.0000000000000004,20
39015,33698.0,33698.00000000001,33697.1150691889,0.9999737393669921,9
39017,298048.0,298048.0,298047.87693858705,0.9999995871087444,80
39019,21230.0,21230.000000000022,21230.000000000022,1.000000000000001,7
39023,104822.0,104821.99999999997,104794.76109189977,0.9997401413052581,44
39025,162832.0,162832.0,162832.0,1.0,39
39035,991791.0,991791.0000000001,991743.683148352,0.9999522915093523,443
39041,165286.0,165286.00000000006,165286.00000000006,1.0000000000000004,35
39045,122691.0,122691.00000000001,122691.00000000001,1.0000000000000002,28
39049,1012711.0,1012711.0,1012709.4448001732,0.9999984643201991,283
39051,32585.0,32585.00000000007,32583.236077507656,0.9999458670402841,9
39055,74066.0,74066.0,74064.97951924014,0.9999862220079407,21
39057,133637.0,133637.0000000001,133637.0000000001,1.0000000000000007,35
39061,636698.0,636698.0,636698.0,1.0,222
39073,21886.0,21885.999999999985,21885.999999999985,0.9999999999999993,7
39081,52252.0,52251.99999999999,52250.95817632234,0.9999800615540523,23
39085,186724.0,186724.0,186722.90556714707,0.9999941387670951,58
39087,44846.0,44846.0,44846.0,1.0,16
39089,138851.0,138850.99999999997,138850.99999999997,0.9999999999999998,32
39093,246197.0,246197.00000000003,246172.7480877961,0.9999014938760264,73
39095,330439.0,330439.0,330427.06085323583,0.9999638688327825,127
39097,35260.0,35260.00000000004,35259.62193331679,0.9999892777457966,12
39099,180910.0,180910.00000000003,180909.09268747034,0.9999949847298123,70
39103,143394.0,143394.00000000006,143392.7883144455,0.9999915499563824,37
39109,84308.0,84307.99999999996,84307.99999999996,0.9999999999999994,21
39113,416417.0,416417.0000000001,416414.1159256492,0.9999930740715417,152
39117,27441.0,27440.999999999935,27422.984698767934,0.9993434896238451,6
39123,33047.0,33046.999999999985,33040.41782736681,0.9998008238982905,13
39127,27101.0,27100.999999999993,27100.999999999993,0.9999999999999998,6
39129,46673.0,46673.0,46673.0,1.0,13
39133,131750.0,131750.00000000003,131750.00000000003,1.0000000000000002,35
39139,97786.0,97786.00000000003,97749.70505643691,0.9996288329253361,30
39151,292889.0,292889.0,292872.1470349072,0.9999424595492052,86
39153,426041.0,426041.0,426041.0,1.0,135
39155,159837.0,159837.0,159828.50606892756,0.9999468587931928,55
39159,49446.0,49446.00000000002,49446.00000000002,1.0000000000000004,10
39165,187159.0,187159.00000000015,187159.00000000015,1.0000000000000009,33
39173,104913.0,104913.00000000003,104911.15593192773,0.9999824228830339,28
40017,120516.0,120515.99999999997,120515.99999999997,0.9999999999999998,29
40027,235766.0,235766.00000000012,235766.00000000012,1.0000000000000004,62
40031,92616.0,92616.00000000003,92616.00000000003,1.0000000000000002,32
40033,4233.0,4233.0,4232.118946912129,0.999791860834427,2
40037,55417.0,55416.999999999985,55416.999999999985,0.9999999999999998,21
40047,46106.0,46105.999999999985,46105.999999999985,0.9999999999999997,12
40051,42762.0,42762.0,42762.0,1.0,10
40081,25935.0,25935.0,25935.0,1.0,7
40083,39535.0,39535.0,39535.0,1.0,8
40087,32695.0,32695.00000000003,32695.00000000003,1.0000000000000009,6
40109,596231.0,596231.0,596231.0,1.0,240
40111,28185.0,28184.99999999998,28184.99999999998,0.9999999999999993,10
40113,36194.0,36194.00000000003,36194.00000000003,1.0000000000000009,11
40117,12018.0,12018.000000000016,12018.000000000016,1.0000000000000013,5
40131,74669.0,74668.99999999997,74668.99999999997,0.9999999999999996,28
40135,30194.0,30193.999999999967,30193.999999999967,0.9999999999999989,9
40143,503784.0,503784.0,503784.0,1.0,175
40145,64245.0,64244.99999999999,64244.99999999999,0.9999999999999999,22
41003,81184.0,81184.0,81184.0,1.0,18
41005,333294.0,333294.0,333294.0,1.0,80
41009,42300.0,42300.00000000003,42300.00000000003,1.0000000000000007,10
41017,163750.0,163749.99999999988,163749.99999999988,0.9999999999999993,24
41029,177109.0,177108.99999999997,177108.99999999997,0.9999999999999999,41
41033,71081.0,71081.00000000003,71081.00000000003,1.0000000000000004,16
41039,314593.0,314592.9999999999,314592.9999999999,0.9999999999999997,86
41043,100999.0,100998.99999999997,100998.99999999997,0.9999999999999997,21
41047,263662.0,263661.99999999994,263661.99999999994,0.9999999999999998,58
41051,659774.0,659774.0,659774.0,1.0,170
41053,68991.0,68991.00000000004,68991.00000000004,1.0000000000000007,12
41067,468240.0,468240.0000000001,468240.0000000001,1.0000000000000002,104
41071,84968.0,84968.0,84968.0,1.0,17
42001,84424.0,84424.00000000003,84424.00000000003,1.0000000000000004,23
42003,1008186.0,1008186.0,1008077.9755073318,0.9998928526158187,392
42005,52684.0,52683.999999999985,52683.644368626046,0.9999932497271666,19
42007,134458.0,134457.99999999997,134457.99999999997,0.9999999999999998,51
42011,334868.0,334868.00000000006,334868.00000000006,1.0000000000000002,90
42013,97164.0,97164.0,97131.45755592824,0.9996650771471763,34
42017,516115.0,516114.99999999994,516114.999225222,0.9999999984988268,142
42019,157715.0,157715.0,157701.1424972639,0.9999121357972539,44
42021,106871.0,106870.99999999999,106869.12305054774,0.9999824372425423,42
42025,52737.0,52736.999999999985,52736.12417882534,0.9999833926621791,12
42027,134702.0,134701.99999999997,134701.57393783677,0.9999968370019507,31
42029,420196.0,420196.00000000006,420196.00000000006,1.0000000000000002,116
42037,53562.0,53562.00000000001,53561.98921122373,0.9999997985740586,15
42041,210294.0,210294.00000000006,210294.00000000006,1.0000000000000002,49
42043,222951.0,222950.99999999994,222950.1567300121,0.9999962176891429,65
42045,448836.0,448836.0,448835.998125702,0.9999999958240917,143
42049,213206.0,213206.0000000001,213204.6697217588,0.9999937605966005,71
42051,102412.0,102411.99999999999,102393.55793435372,0.9998199228054693,36
42055,121987.0,121986.99999999991,121986.99999999991,0.9999999999999993,27
42069,171535.0,171534.99999999997,171534.99999999997,0.9999999999999998,59
42071,426058.0,426058.0000000001,426058.0000000001,1.0000000000000002,98
42075,111019.0,111018.99999999997,111018.99999999997,0.9999999999999998,31
42077,290864.0,290863.9999999999,290863.9999999999,0.9999999999999996,76
42079,259927.0,259927.0,259914.78284131928,0.9999529977313603,103
42081,90147.0,90146.99999999999,90146.99999999999,0.9999999999999999,29
42085,88911.0,88910.99999999997,88906.3022955386,0.9999471639677723,30
42089,135333.0,135332.99999999994,135332.99999999994,0.9999999999999996,33
42091,676249.0,676249.0,676249.0,1.0,211
